slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
beef-short-rib,バラ（カルビ）,Bara (Karubi),short rib — the classic cut behind the word karubi,,,,,,ingredient,肋骨の間から取れるばら肉。焼肉の「カルビ」は本来この部位を指す語で、赤身と脂が層になり、噛むほどに濃厚な味わいが広がる。骨付きのまま扱われる部分は「タテバラ」とも呼ばれる。,"Meat from between the ribs. ""Karubi"", the familiar yakiniku term, originally referred to this cut — lean and fat in layers, richer with every bite, and sometimes sold bone-in as ""tatebara"".",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
beef-shank,スネ,Sune,"beef shank — a sinewy cut suited to long, slow simmering",,,,,,ingredient,前脚・後脚の運動量が多い部位で、筋やスジが多く硬めの肉質を持つ。長時間煮込むとゼラチン質が溶け出し、シチューやスープに向く。前脚側は特に柔らかく、焼肉としても提供される。,"From the hard-working fore and hind legs, dense with sinew and firmer in texture. Long simmering melts its gelatin, suiting stews and soups, while the foreleg portion is tender enough to grill.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
beef-neck,ネック,Neck,beef neck — a hard-working muscle rich in flavor,,,,,,ingredient,首筋にあたる部位で、よく動く筋肉のため肉質は硬めだがコクと旨みが強い。ひき肉やコンビーフなど加工用として使われることが多く、精肉としてはあまり店頭に並ばない部位とされる。,"From the neck, a constantly-worked muscle that is firmer but rich in flavor. Often used ground or processed, including in corned beef, and said to rarely appear as a retail cut on its own.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
gyutan,タン,Tan,"beef tongue — grilled thin as the classic ""gyutan""",,,,,,ingredient,牛の舌の部位で、1頭から取れる量は2キログラムほどとごくわずかとされる。根元は脂がのって柔らかく、先端はやや硬め。薄切りにして塩で焼く「牛タン塩焼き」の食べ方が定番として知られる。,"The tongue, said to be yielded in only around 2kg per animal. The base is fattier and soft, the tip firmer; thin-sliced and salt-grilled as ""gyutan-jio"" is the best-known style.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
harami,ハラミ,Harami,"outside skirt — tender, rich offal often mistaken for lean meat",,,,,,ingredient,横隔膜のうち肋骨側の部位。見た目や食感は赤身肉に近いが、内臓に分類される。肉厚でジューシーな脂を持ち、焼肉の定番として親しまれる。サガリと隣り合うが、流通量はこちらの方が多いとされる。,"The rib-side portion of the diaphragm. It looks and chews like lean meat but is classed as offal — thick-cut and juicy, a yakiniku staple, and said to reach the market in greater volume than its neighbor, sagari.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
sagari,サガリ,Sagari,hanging tender — harami's less common inner-diaphragm twin,,,,,,ingredient,横隔膜のうちハラミと隣り合う部位。見た目はよく似るが脂は控えめで、赤身らしいさっぱりとした味わいを持つ。流通量はハラミより少なく、精肉店でも見かける機会が限られるとされる。,"Adjacent to harami on the diaphragm and similar in look, but with less fat and a leaner, lighter flavor. It reaches the market in smaller quantities than harami and is said to be harder to find at retail.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
mino,ミノ,Mino,"mino (rumen) — the first stomach, prized for its firm bite",,,,,,ingredient,4つある牛の胃のうち最も大きい第一胃。切り開いた形が蓑に似ることが名前の由来とされる。厚みがありコリコリとした歯応えで、味は淡白。脂を挟んだ厚い部分は「ミノサンド」として区別される。,"The largest of the beef's four stomachs. Its name is said to come from its shape when opened out, resembling a straw raincoat (mino). Thick and firm-textured with a mild flavor; the fat-layered portion is sold separately as ""mino-sand"".",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
hachinosu,ハチノス,Hachinosu,honeycomb tripe — the second stomach's textured lining,,,,,,ingredient,牛の第二胃で、内側が蜂の巣状の網目模様になっていることが名前の由来。コラーゲンを多く含み、弾力のある食感とコクのある味わいを持つ。下処理に手間がかかるため下茹で済みで売られることが多い。,"The beef's second stomach, named for the honeycomb pattern lining its inside. Rich in collagen, with a springy texture and deep flavor; because prep is laborious it is usually sold pre-boiled.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
senmai,センマイ,Senmai,book tripe — the third stomach's many thin folds,,,,,,ingredient,牛の第三胃で、幾重にも重なったヒダの形が名前の由来とされる。脂肪が少なくシコシコとした歯応えがあり、刺身や酢の物でも食べられる。黒い表皮を取り除いた白いものが主に流通する。,"The beef's third stomach, its name said to come from the many stacked folds inside. Low in fat with a crisp chew, sometimes eaten raw or dressed with vinegar; the black outer skin is removed before it reaches market.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
giara,ギアラ,Giara,"abomasum — the fourth stomach, fattier than the others",,,,,,ingredient,牛の第四胃で、赤みを帯びた色から「赤センマイ」とも呼ばれる。他の胃に比べて脂を多く含み、噛むほどに甘みのある濃厚な味わいが広がる。他のホルモンに比べ流通量が少なく、珍重される。,"The beef's fourth stomach, also called ""red senmai"" for its reddish color. Fattier than the other stomachs, with a rich sweetness that builds as it's chewed, and prized for reaching the market less often than other offal.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
gyu-reba,レバー,Reba,beef liver — a mineral-rich organ eaten fresh or seared,,,,,,ingredient,牛の肝臓で、鉄分やビタミンを豊富に含む。新鮮なものは臭みが少なく、焼き加減や下処理によって食感が大きく変わる部位とされる。かつては生食もされたが、現在は加熱調理が前提とされている。,"The beef's liver, rich in iron and vitamins. When fresh it carries little odor, and its texture is said to change greatly with how it is trimmed and cooked; it was once eaten raw but is now cooked before serving.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
gyu-hatsu,ハツ,Hatsu,"beef heart — lean, mild-flavored and low in fat",,,,,,ingredient,牛の心臓で、脂肪が少なく高タンパクな部位。臭みが少なく、コリコリとした歯切れのよい食感が特徴で、焼肉や串焼きで食べられる。厚みのある部分と薄い部分で食感が異なることも知られる。,"The beef's heart, low in fat and high in protein. It has little odor and a crisp, clean bite, eaten grilled or skewered, with texture varying between its thicker and thinner sections.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
marucho,小腸（マルチョウ）,Marucho,"small intestine, nicknamed ""marucho""",,,,,,ingredient,牛の小腸で、裏返して焼く食べ方から「マルチョウ」の通称で呼ばれる。外側はコリコリとし、噛むと中から脂があふれる食感が持ち味とされる。下処理の丁寧さが味を大きく左右する部位でもある。,"The beef's small intestine, commonly called ""marucho"" from the way it is turned inside-out before grilling. Firm outside, with fat that bursts through on the bite; careful trimming is said to make or break its flavor.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
shimacho,大腸（シマチョウ）,Shimacho,"large intestine, nicknamed ""shimacho""",,,,,,ingredient,牛の大腸で、縞模様の見た目から「シマチョウ」と呼ばれる。小腸より脂は少なめだが厚みがあり、噛みごたえのある食感を楽しめる。もつ鍋や煮込みに使われることも多い部位とされる。,"The beef's large intestine, called ""shimacho"" for its striped appearance. Less fatty than the small intestine but thicker, with a satisfying chew, and often used in offal hot pots and braises.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
oxtail,テール,Tail,oxtail — simmered long for its gelatin-rich broth,,,,,,ingredient,牛の尾の部位で、骨の周りに筋の多い肉がついている。1頭から取れる長さは50〜60センチほどとされる。長時間煮込むとゼラチン質が溶けてとろりとした食感になり、スープや煮込みに使われる。,"The tail, its bone wrapped in sinew-rich meat, said to run some 50-60cm per animal. Long simmering melts the gelatin into a rich, silky texture, used in soups and stews.",牛の「テール」,https://www.shijou.metro.tokyo.lg.jp/about/shoku/syokuniku/b-tail,東京都中央卸売市場,2026-09-06
gyu-kobukuro,コブクロ,Kobukuro,"beef uterus — a very rare, low-fat offal cut",,,,,,ingredient,牛の子宮にあたる部位。牛は一度に1頭しか出産しないため流通量はごくわずかとされる。脂やくせが少なく、コリコリとした弾力が特徴で、下処理の丁寧さが味に直結するとされる。,"The uterus. Since cattle typically bear only one calf at a time, the amount reaching market is said to be very small. Low in fat and odor, with a firm, springy bite whose quality hinges on careful prep.",コブクロとは｜部位・子宮の希少ホルモン・下処理と焼き方を焼肉屋が解説,https://meatbook.jp/kobukuro/,MEAT BOOK（焼肉専門メディア）,2026-09-06
hoho-niku,ホホニク（頬肉）,Hohoniku,"beef cheek — a hard-working, gelatin-rich muscle",,,,,,ingredient,牛の頬にあたる部位で、よく動かす筋肉のため肉質は硬め。ゼラチン質を多く含み、じっくり煮込むことで濃厚な旨みが引き出される。1頭から取れる量が少なく、あまり店頭には並ばない。,"The cheek muscle, firm from constant use. Rich in gelatin, its deep flavor is drawn out through slow simmering, and it is yielded in small enough amounts that it rarely appears at retail.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
gyu-mame,マメ（腎臓）,Mame,"beef kidney — mild in flavor, named for its bean-like shape",,,,,,ingredient,牛の腎臓で、そら豆に似た形から「マメ」と呼ばれる。脂肪が少なく淡白な味わいで、下処理として表面の皮と白い尿管を取り除いてから調理される。香りにわずかな独特のクセが残るとされる。,"The kidney, called ""mame"" (bean) for its shape. Low in fat with a mild flavor, prepared by removing the surface membrane and white duct before cooking; a faint, distinctive aroma is said to remain.",牛の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster02.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
gyu-kata,かた（肩）,Kata,"beef chuck — a lean cut from the shoulder, often processed",,,,,,ingredient,前脚の付け根にあたる部位で、よく運動する筋肉のためきめが粗く硬めの肉質を持つ。薄切りや角切りにして、煮込み料理によく使われる。ひき肉や加工品の原料として使われることも多い。,"From the base of the foreleg, a well-worked muscle with a coarser, firmer texture. Sliced thin or cubed, it suits simmered dishes, and is also commonly ground or used in processed products.",牛肉の部位,https://www.piif.jmtc.or.jp/ushibui/,公益財団法人日本食肉流通センター,2026-09-06
knuckle,しんたま,Shintama,"knuckle — a lean, economical round cut",,,,,,ingredient,もも肉の一部で、脂肪が少なく赤身が中心の部位。きめはやや粗いが、薄切りや煮込み、ローストビーフなど幅広い料理に使われる。「シンシン」と呼ばれる特にきめ細かい部分もある。,"Part of the round, mostly lean with little fat. Somewhat coarse-grained but used widely — sliced thin, simmered, or roasted — with a finer-grained inner portion sometimes distinguished as ""shinshin"".",牛肉の部位,https://www.piif.jmtc.or.jp/ushibui/,公益財団法人日本食肉流通センター,2026-09-06
