slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
buta-tan,タン,Tan,"pork tongue — smaller than beef tongue, with a milder taste",,,,,,ingredient,豚の舌の部位で、牛タンに比べて小ぶり。舌の根元は脂肪が多く柔らかいため、薄切りにして網焼きや唐揚げにする食べ方が知られている。ビタミンや鉄、タウリンを多く含むとされる。,"The tongue, smaller than beef tongue. The base is fattier and soft, and is known to be sliced thin for grilling or deep-frying; said to be rich in vitamins, iron and taurine.",豚の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster04.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
gatsu,ガツ（胃）,Gatsu,"pork stomach — a mild, crisp-textured offal cut",,,,,,ingredient,豚の胃の部位で、臭みが少なく内臓が苦手な人でも食べやすいとされる。下茹でしてから、炒め物や煮込みに使われることが多い。コリコリとした歯ざわりで、鉄板焼きにも向くとされる。,"The stomach, said to have little odor and to be approachable even for those unused to offal. Usually parboiled first, then stir-fried or simmered, prized for its firm, crisp texture.",豚の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster04.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
buta-hatsu,ハツ（心臓）,Hatsu,"pork heart — low-fat and mild, close to the beef version",,,,,,ingredient,豚の心臓の部位で、脂肪が少なく淡白な味わいを持つ。調理の際は十分な血抜きが必要とされ、鉄板焼きや煮物によく合う。牛のハツに比べてやや小ぶりで、火が通りやすいとされる。,"The heart, low in fat with a mild flavor. Thorough draining of blood is said to be needed before cooking, and it suits teppan-grilling or simmering, being somewhat smaller than beef heart and quick to cook through.",豚の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster04.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
buta-reba,レバー（肝臓）,Reba,"pork liver — high in iron, popular fried or sauteed",,,,,,ingredient,豚の肝臓の部位で、ビタミンAや鉄分を多く含む。高タンパク低カロリーな食材として知られ、揚げ物や炒め物、ソテーによく使われる。牛レバーよりくせが強いとされ、下処理が重視される。,"The liver, rich in vitamin A and iron. Known as a high-protein, low-calorie ingredient, commonly deep-fried, stir-fried, or sauteed; said to have a stronger flavor than beef liver, so careful prep matters.",豚の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster04.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
buta-mame,マメ（腎臓）,Mame,pork kidney — named for its bean-like shape,,,,,,ingredient,豚の腎臓の部位で、そら豆に似た形から「マメ」と呼ばれる。脂肪が少なく栄養価が高いとされ、表面の皮と尿管を取ると臭みが抑えられる。料理にも使いやすい部位として紹介されることが多い。,"The kidney, called ""mame"" (bean) for its shape. Said to be low-fat and nutrient-dense; removing the surface membrane and duct is said to reduce its odor, and it is often described as easy to cook with.",豚の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster04.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
buta-shocho,ショウチョウ（小腸）,Shocho,pork small intestine — fatty and needs careful trimming,,,,,,ingredient,豚の小腸の部位で、脂肪が多く付着しているため下茹でして脂を取り除く下処理が必要とされる。大腸とあわせて「モツ」として市販される。もつ煮込みや炒め物によく使われる部位でもある。,"The small intestine, said to carry a good deal of attached fat that needs parboiling away before use. Sold together with the large intestine as ""motsu"", and common in offal stews and stir-fries.",豚の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster04.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
buta-daicho,ダイチョウ（大腸）,Daicho,pork large intestine — thicker and chewier than the small,,,,,,ingredient,豚の大腸の部位で、小腸よりも太く歯応えがあるとされる。野菜と味噌で煮たり、酢の物やマリネにするなど幅広い調理法で食べられる。下処理として脂肪を落としてから使うのが一般的とされる。,"The large intestine, said to be thicker and chewier than the small intestine. Prepared in various ways — simmered with vegetables and miso, or dressed with vinegar — typically after trimming away excess fat.",豚の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster04.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
buta-kobukuro,コブクロ（子宮）,Kobukuro,"pork uterus — the offal cut most often sold as ""kobukuro""",,,,,,ingredient,豚の子宮にあたる部位。若い雌豚のものは柔らかく淡白な味わいとされ、脂肪が非常に少ないため網焼きや和え物に向く。焼肉店で扱う「コブクロ」の多くは、実はこの豚由来とされる。,"The uterus. From young sows it is said to be tender and mild, very low in fat, suiting grilling or dressed dishes — most ""kobukuro"" served at yakiniku shops is said to actually come from pork rather than beef.",豚の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster04.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
tonsoku,豚足（トンソク）,Tonsoku,"pig's trotters — collagen-rich, usually sold pre-boiled",,,,,,ingredient,豚の足の部位で、大半が皮と軟骨で構成される。長時間煮るとゼラチン質に変化して柔らかくなり、茹でた状態で売られていることが多い。沖縄では「テビチ」の名で郷土料理にも使われる。,"The trotters, mostly skin and cartilage. Long simmering turns the collagen soft and gelatinous; usually sold already boiled, and known in Okinawa as ""tebichi"" in local cooking.",豚の部位図鑑,https://www.maff.go.jp/j/pr/aff/2009/pdf/aff2009_02_poster04.pdf,農林水産省 webマガジンaff（監修：公益財団法人日本食肉消費総合センター）,2026-09-06
mimiga,ミミガー,Mimiga,pig ear — an Okinawan specialty eaten shredded fine,,,,,,ingredient,豚の耳の部位で、沖縄の郷土料理として親しまれている。軟骨を含むコリコリとした歯ざわりが特徴で、酢の物や和え物にして食べられる。毛を丁寧に焼き取ってから茹でる下処理が必要とされる。,"The ear, familiar as an Okinawan local specialty. Its cartilage gives a distinctive crisp texture, typically shredded and dressed with vinegar, after the hair is singed off and it is boiled to prepare.",ミミガーさしみ 沖縄県,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/47_15_okinawa.html,農林水産省 うちの郷土料理,2026-09-06
