slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
shako,シャコ,Shako,a flat-bodied crustacean known for its punch-like strike,,,,,,ingredient,細長く平たい体を持つ甲殻類。強力な前脚で獲物を叩き割る習性で知られ、殻を剥くと繊細で上品な甘みの身が現れる。江戸前寿司のネタとして甘辛いツメを塗って握られることが多く、春が旬とされる。,"A flat, elongated crustacean known for punching prey with its powerful forelimbs. Shelled, its flesh is delicate and mildly sweet. In Edo-style sushi it is typically brushed with a sweet-savory glaze, in season through spring.",シャコ,https://ja.wikipedia.org/wiki/シャコ,Wikipedia,2026-09-06
hotate,ホタテ,Hotate,the scallop whose one strong muscle powers it across the seabed,,,,,,ingredient,貝柱1本で殻を開閉し、水を噴射して泳ぐように移動する二枚貝。加熱しても縮みにくい貝柱の甘みとぷりぷりとした弾力が持ち味で、刺身から焼き物、フライまで幅広く使われる。北海道・東北が主産地とされる。,"A bivalve that swims by clapping its shell with a single strong adductor muscle, jetting water to move. That muscle stays plump and sweet whether raw, grilled, or fried, mainly farmed in Hokkaido and Tohoku.",ホタテガイ,https://ja.wikipedia.org/wiki/ホタテガイ,Wikipedia,2026-09-06
awabi,アワビ,Awabi,"a single-shelled sea snail prized for its firm, briny bite",,,,,,ingredient,海藻を食べて育つ大型の巻貝。殻が一枚だけの独特な形をしており、コリコリとした強い歯ごたえと磯の風味が高級食材として珍重される。刺身のほか、蒸しアワビや酒蒸しにすると柔らかく甘みが増すとされる。,"A large sea snail that grazes on seaweed, with a distinctive single-shell form. Its firm, briny bite has long made it a prized delicacy raw, while steaming is said to soften it and bring out more sweetness.",アワビ,https://ja.wikipedia.org/wiki/アワビ,Wikipedia,2026-09-06
sazae,サザエ,Sazae,a spiny turban shell that snaps its trapdoor shut when threatened,,,,,,ingredient,殻にトゲ状の突起を持つ巻貝。殻の入り口を蓋でぴたりと閉じて身を守る。壺焼きにすると殻の中で身が蒸し焼きになり、磯の香りとコリコリした強い歯ごたえが際立つ。刺身でも食べられ、春から夏が旬とされる。,"A turban-shaped sea snail with spiny shell projections, sealing itself shut with a trapdoor operculum when threatened. Grilled whole in the shell, it steams in its own juices, its briny aroma and crunch standing out, in season spring through summer.",サザエ,https://ja.wikipedia.org/wiki/サザエ,Wikipedia,2026-09-06
hamaguri,ハマグリ,Hamaguri,"a clam whose two shells fit no other pair, hence its wedding role",,,,,,ingredient,対になる殻としか合わないことから夫婦和合の象徴とされ、婚礼料理の吸い物に使われる二枚貝。焼きハマグリにすると殻が開いた瞬間に濃厚な出汁が溢れ、ふっくらとした身と強い旨みが楽しめる。春が旬とされる。,"Because each shell fits only its original pair, this clam symbolizes marital harmony and appears in wedding-banquet soup. Grilled, it releases a rich broth the moment it opens, with plump, deeply savory meat, in season through spring.",ハマグリ,https://ja.wikipedia.org/wiki/ハマグリ,Wikipedia,2026-09-06
asari,アサリ,Asari,the everyday clam of miso soup and sand-digging outings,,,,,,ingredient,潮干狩りの定番として親しまれる小型の二枚貝。砂抜きしてから酒蒸しや味噌汁にすると濃い出汁がよく出て、ぷりっとした身の食感を楽しめる。春の産卵期前が身入りよく旬とされる。,"A small bivalve familiar from beach clam-digging outings. Once purged of sand, it releases a strong broth in sake-steaming or miso soup, its flesh springy, best filled out just before spring spawning.",アサリ,https://ja.wikipedia.org/wiki/アサリ,Wikipedia,2026-09-06
shijimi,シジミ,Shijimi,a tiny clam that thrives where river meets sea,,,,,,ingredient,淡水と海水が混じる汽水域を好む小型の二枚貝。味噌汁の実として定番で、小さな殻からしっかりと出汁が出るのが持ち味。肝臓によいとされる成分を含むともいわれ、夏と冬の年2回が旬とされる。,"A small clam that favors brackish water where river and sea mix. A staple in miso soup, its tiny shells still release a strong broth. Said to be in season twice a year, in summer and winter.",シジミ,https://ja.wikipedia.org/wiki/シジミ,Wikipedia,2026-09-06
hokkigai,ホッキ貝,Hokkigai,a cold-water clam whose orange foot turns a dish crimson,,,,,,ingredient,標準和名はウバガイ。冷たい海の砂地に生息する二枚貝で、生では淡いオレンジ色だが加熱すると足の部分が鮮やかな紅色に変わる。コリッとした歯ごたえと甘みがあり、寿司ネタや炊き込みご飯、汁物に使われる。,"Formally the surf clam, it lives buried in sand in cold seas. Pale orange raw, its foot turns bright crimson once cooked, valued for a crisp bite and sweetness in sushi, rice dishes, and soup.",ウバガイ,https://ja.wikipedia.org/wiki/ウバガイ,Wikipedia,2026-09-06
tsubugai,ツブ貝,Tsubugai,"a catch-all name for several whelks with a slow, chewy bite",,,,,,ingredient,エゾボラなど複数の巻貝をまとめて呼ぶ通称。コリコリとした歯ごたえと、噛むほどに広がるほのかな苦みを伴う旨みが持ち味で、刺身のほかバター焼きや煮つけにもされる。冬から春にかけてが旬とされる。,"A common name covering several whelk species. Prized for a chewy bite and a faint bitterness that deepens with each chew, eaten raw, butter-fried, or simmered, in season winter through spring.",エゾボラ,https://ja.wikipedia.org/wiki/エゾボラ,Wikipedia,2026-09-06
akagai,赤貝,Akagai,a blood-red bivalve prized in Edo-style sushi,,,,,,ingredient,血液にヘモグロビンを含み、身が赤みを帯びる二枚貝。江戸前寿司の伝統的なネタの一つで、コリコリとした歯切れのよい食感と鉄分を感じる独特の風味を持つ。ひもと呼ばれる縁側の部分も酢の物などで食べられる。,"A bivalve whose blood contains hemoglobin, tinting its flesh red. A traditional Edo-style sushi item, with a crisp bite and an iron-tinged flavor; even its frilled mantle edge is eaten, often vinegared.",アカガイ,https://ja.wikipedia.org/wiki/アカガイ,Wikipedia,2026-09-06
torigai,トリガイ,Torigai,a black-footed clam named for its bird-beak-shaped foot,,,,,,ingredient,足の形が鳥のくちばしに似ることが名の由来とされる二枚貝。江戸前寿司では黒く茹でた身を開いてネタにし、コリッとした歯ごたえとほんのりした甘みが特徴。冬から春が旬で、足が大きく黒いものほど良品とされる。,"A bivalve said to be named for a foot shaped like a bird's beak. In Edo-style sushi it is boiled black and butterflied for nigiri, prized for a crisp bite and mild sweetness, in season winter through spring.",トリガイ,https://ja.wikipedia.org/wiki/トリガイ,Wikipedia,2026-09-06
mirugai,ミル貝,Mirugai,a giant clam whose long siphon is the part actually eaten,,,,,,ingredient,標準和名はミルクイ。殻から伸びる太い水管部分を刺身や寿司ネタとして食べる大型の二枚貝で、コリッとした歯切れのよい食感と淡い甘みが持ち味。表面を湯引きすると香ばしさが加わるとされる。,"Formally called mirukui, this large clam is eaten for its thick siphon, which extends far beyond the shell, prized raw for a crisp bite and mild sweetness; briefly scalding the surface is said to add a toasty note.",ミルクイ,https://ja.wikipedia.org/wiki/ミルクイ,Wikipedia,2026-09-06
bakagai,バカガイ,Bakagai,"a clam better known by its polite market name, aoyagi",,,,,,ingredient,市場では青柳の名で流通することが多い二枚貝。橙色の足の部分をむき身にして寿司ネタや軍艦巻きに使い、柔らかい歯ごたえとほのかな甘みが持ち味。貝柱部分は小柱と呼ばれ、かき揚げなどにも重宝される。,"A clam usually sold under its market name, aoyagi. Its orange foot is shucked and used for sushi nigiri or gunkan rolls, tender with a mild sweetness; its small adductor muscles are prized separately for fritters.",バカガイ,https://ja.wikipedia.org/wiki/バカガイ,Wikipedia,2026-09-06
surume-ika,スルメイカ,Surume Ika,"Japan's most-landed squid, named for how it dries",,,,,,ingredient,国内で最も漁獲量の多いイカ。干して「スルメ」にする加工に由来する名を持ち、生では歯切れのよい食感と上品な甘みがある。刺身や一夜干し、煮物まで幅広く使われ、秋から冬にかけて漁が盛んになる。,"Japan's most heavily landed squid, named for the dried surume snack it is often turned into. Raw, it has a crisp bite and mild sweetness, used everywhere from sashimi to overnight-dried snacks, with fishing peaking in autumn and winter.",スルメイカ,https://ja.wikipedia.org/wiki/スルメイカ,Wikipedia,2026-09-06
yari-ika,ヤリイカ,Yari Ika,a slender squid shaped like the spear it is named for,,,,,,ingredient,細長い胴と槍先のような姿からこの名がついたイカ。スルメイカより身が薄く柔らかで、上品な甘みととろけるような食感が刺身で好まれる。冬から春にかけてが旬とされ、火を通しても硬くなりにくい。,"A slender squid named for its spear-like shape. Its flesh is thinner and softer than surume-ika, prized raw for a delicate sweetness and melting texture, in season winter through spring, and slow to toughen when cooked.",ヤリイカ,https://ja.wikipedia.org/wiki/ヤリイカ,Wikipedia,2026-09-06
aori-ika,アオリイカ,Aori Ika,"a large, translucent squid that ranks among the priciest",,,,,,ingredient,エンペラ(ヒレ)が胴全体を縁取る大型のイカ。透き通るような身に強い甘みとねっとりした厚みのある食感があり、イカの中でも高値で取引される。刺身や寿司ネタに向き、夏から秋が旬とされる。,"A large squid whose fin skirts the entire body. Its translucent flesh carries strong sweetness and a thick, dense texture, making it one of the pricier squid at market, best raw as sashimi or sushi, in season summer through autumn.",アオリイカ,https://ja.wikipedia.org/wiki/アオリイカ,Wikipedia,2026-09-06
hotaru-ika,ホタルイカ,Hotaru Ika,a squid whose light organs turn the shoreline blue at night,,,,,,ingredient,体長5cmほどの小型のイカ。発光器を持ち、産卵期に岸近くまで浮上する姿が春の風物詩として知られる。内臓ごと丸のまま食べられ、ボイルして酢味噌で和えると濃厚な旨みとほろ苦さが楽しめる。,"A small squid about 5cm long with light-producing organs. Its rise to shallow water to spawn each spring is a well-known seasonal sight. Eaten whole, guts included, boiled and dressed in vinegar-miso for a rich, faintly bitter taste.",ホタルイカ,https://ja.wikipedia.org/wiki/ホタルイカ,Wikipedia,2026-09-06
sumi-ika,コウイカ,Sumi Ika,a squid with an internal chalky shell in place of cartilage,,,,,,ingredient,胴の中に石灰質の甲を持つイカ。加熱しても硬くなりにくく、もっちりとした厚みのある食感と上品な甘みが持ち味で、寿司や炒め物、墨を使った料理でも好まれる。冬から春にかけて旨みが増すとされる。,"A squid with a chalky internal shell instead of cartilage. Its flesh stays tender when cooked, springy and thick with a refined sweetness, favored in sushi, stir-fries, and dishes using its ink, said to deepen in flavor winter through spring.",コウイカ,https://ja.wikipedia.org/wiki/コウイカ,Wikipedia,2026-09-06
madako,マダコ,Madako,an octopus whose legs toughen against the strongest currents,,,,,,ingredient,国内で最も一般的に食べられるタコ。速い潮流にもまれて育つほど脚が太くしまるとされ、茹でると弾力のある歯ごたえと凝縮した旨みが際立つ。酢だこや煮ダコ、たこ焼きの具材まで幅広く使われる。,"The most commonly eaten octopus in Japan. Raised against strong currents, its legs are said to firm up thick and taut, boiled into a springy, deeply savory bite. Used everywhere from vinegared dishes to takoyaki filling.",マダコ,https://ja.wikipedia.org/wiki/マダコ,Wikipedia,2026-09-06
mizudako,ミズダコ,Mizudako,"the world's largest octopus species, caught in cold northern waters",,,,,,ingredient,世界最大級とされるタコで、寒流の効いた北の海に生息する。身が大きく水分を多く含むためマダコより柔らかく、湯引きして刺身にすると淡白ながら甘みのある味わいになる。冬が旬とされる。,"Reckoned the world's largest octopus species, living in cold northern waters. Its large, water-rich flesh is softer than madako's, turning mild and sweet when briefly blanched for sashimi, in season through winter.",ミズダコ,https://ja.wikipedia.org/wiki/ミズダコ,Wikipedia,2026-09-06
iidako,イイダコ,Iidako,a small octopus whose egg-filled body suggests cooked rice,,,,,,ingredient,体長20cmほどの小型のタコ。産卵期の雌は卵が体いっぱいに詰まり、その粒がご飯粒に見えることが名の由来とされる。煮つけにすると身は柔らかく、卵のプチプチとした食感が楽しめる。冬が旬とされる。,"A small octopus about 20cm long. In females during spawning season, the body fills with roe whose grains are said to resemble cooked rice — the source of its name. Simmered, the flesh turns tender with a popping roe texture, in season through winter.",イイダコ,https://ja.wikipedia.org/wiki/イイダコ,Wikipedia,2026-09-06
bafun-uni,バフンウニ,Bafun Uni,"a small, dark urchin named for resembling horse droppings",,,,,,ingredient,殻の形が馬糞に似ることが和名の由来とされる小型のウニ。ムラサキウニより濃厚な甘みとねっとりとした舌触りを持ち、冬から春にかけてが旬とされる。塩水に浸けたまま流通する「塩水うに」でも知られる。,"A small urchin whose shell shape is said to resemble horse droppings, hence the name. Richer and creamier than murasaki uni, in season winter through spring, often sold preserved in brine rather than alum.",バフンウニ,https://ja.wikipedia.org/wiki/バフンウニ,Wikipedia,2026-09-06
murasaki-uni,ムラサキウニ,Murasaki Uni,a spiny urchin whose pale gold roe belies its dark shell,,,,,,ingredient,殻や棘は紫がかった黒色だが、中の身は淡い黄金色をしたウニ。バフンウニよりあっさりとした上品な甘みで、粒立ちのよい食感が持ち味とされる。刺身や軍艦巻きで食べられ、夏が旬とされる。,"Its shell and spines run purplish-black, but the roe inside is pale gold. Milder and more refined than bafun uni, said to have a distinctly grainy texture, eaten raw or as sushi, in season through summer.",ムラサキウニ,https://ja.wikipedia.org/wiki/ムラサキウニ,Wikipedia,2026-09-06
namako,ナマコ,Namako,"a sea-floor grazer eaten cold for its crunch, not its flavor",,,,,,ingredient,海底の砂泥をなめるように食べる棘皮動物。冬が旬とされ、薄く切って酢の物にすると歯ごたえのあるコリコリとした食感と磯の香りを楽しめる。内臓の塩辛「このわた」に加工されることでも知られる。,"An echinoderm that grazes sand and mud on the seafloor. In season through winter, thinly sliced and vinegared for a crunchy bite and briny aroma; its salted innards are also processed into the delicacy konowata.",マナマコ,https://ja.wikipedia.org/wiki/マナマコ,Wikipedia,2026-09-06
hoya,ホヤ,Hoya,a sea squirt whose iodine-sharp flavor divides opinion,,,,,,ingredient,岩に固着して生きる原索動物。独特の磯とパイナップルを思わせる香りと、食べた後に口の中に残る独特の甘みを持ち、好みが分かれる珍味として知られる。生のまま刺身や酢の物で食べられ、夏が旬とされる。,"An invertebrate that lives fixed to rocks. Its distinct aroma, somewhere between brine and pineapple, and a lingering sweetness make it a delicacy people either love or avoid, eaten raw or vinegared, in season through summer.",マボヤ,https://ja.wikipedia.org/wiki/マボヤ,Wikipedia,2026-09-06
