slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
tachiuo,タチウオ,Tachiuo,"beltfish — a silver, sword-shaped fish eaten grilled or fried",,,,,,ingredient,銀色に光る太刀のような細長い魚で、皮ごと食べられる。塩焼きやムニエルで脂の乗った身を楽しみ、黒潮に近い海域で一本釣りされる型の大きな個体ほど脂のりが良く、高値で取引される。,"A long, silver-bladed fish eaten skin and all. Salt-grilled or pan-fried to bring out its fatty flesh — larger fish taken by pole-and-line near the Kuroshio current run fattier still and command higher prices.",タチウオ,https://ja.wikipedia.org/wiki/タチウオ,Wikipedia,2026-09-06
kinmedai,キンメダイ,Kinmedai,splendid alfonsino — a deep-red fish prized for its rich fat,,,,,,ingredient,深海に棲む鮮やかな赤い魚で、脂の乗りが良く煮付けや刺身にされる。急に深くなる海底が漁場となる沿岸では一本釣りが伝わり、船から港までの距離が近いほど鮮度を保ったまま高値で出荷できるとされる。,"A vivid red deep-sea fish, richly fatty when simmered or served raw. Coasts where the seabed drops away steeply support pole-and-line fishing close to shore, and the short trip back to port helps land it fresh enough to fetch premium prices.",キンメダイ,https://ja.wikipedia.org/wiki/キンメダイ,Wikipedia,2026-09-06
nodoguro-akamutsu,ノドグロ,Nodoguro,blackthroat seaperch — a deep-red fish nicknamed 'nodoguro' for its black throat,,,,,,ingredient,喉の奥が黒いことからの通称を持つ深海魚で、脂が乗り、あぶり寿司や塩焼きで高級魚として扱われる。日本海側の急深な地形に面した港では一本釣りや底引き網で揚がり、地域ブランドとして売られる。,"A deep-sea fish nicknamed for the black patch inside its throat. Rich and fatty, served as seared sushi or salt-grilled — ports facing the Sea of Japan's steep seabed land it by pole-and-line and trawl, selling it under regional brand names.",アカムツ,https://ja.wikipedia.org/wiki/アカムツ,Wikipedia,2026-09-06
kamasu,カマス,Kamasu,barracuda — a slender fish best known dried,,,,,,ingredient,細長い体をした沿岸魚で、水分が多く身が傷みやすいため干物にすると旨みが増すとされる。港に近い漁場で獲れてすぐ加工できる産地ほど、干物としての評価が高くなる傾向がある。,"A slender coastal fish whose watery flesh spoils quickly, so drying it into himono is said to concentrate its flavor. Places able to process the catch near the fishing grounds tend to earn the strongest reputation for their dried fish.",カマス,https://ja.wikipedia.org/wiki/カマス,Wikipedia,2026-09-06
sawara,サワラ,Sawara,Spanish mackerel — a slender fish central to Setouchi's spring table,,,,,,ingredient,「魚へんに春」と書く字の通り春が旬の細長い魚で、西京焼きや刺身で食べられる。瀬戸内海の穏やかな内海で回遊が滞留しやすく、水揚げの多い産地では祭り寿司の具として食文化に根付いている。,"Its kanji combines 'fish' and 'spring' — a slender fish at its best that season, served miso-glazed or raw. It tends to linger in the calm Seto Inland Sea, and top-landing areas there have folded it into their festival sushi culture.",サワラ,https://ja.wikipedia.org/wiki/サワラ,Wikipedia,2026-09-06
tobiuo,トビウオ,Tobiuo,flying fish — a lean summer fish that leaps from the water,,,,,,ingredient,胸びれを広げて海面を飛ぶように滑空する魚で、あっさりした白身は焼き物になる。傷みが早いため沿岸で獲れてすぐ干して焼く加工が発達し、その乾物はあごだしとして出汁文化を支えている。,"A fish that glides above the waves on outstretched pectoral fins. Its lean white flesh is grilled, and because it spoils fast, coastal towns developed a grill-then-dry method whose product, 'ago', underpins a whole dashi tradition.",トビウオ,https://ja.wikipedia.org/wiki/トビウオ,Wikipedia,2026-09-06
kisu,キス,Kisu,Japanese whiting — a light summer fish taken from sandy shallows,,,,,,ingredient,砂地の浅瀬に棲む白身魚で、天ぷらのネタとして知られる。淡白でクセがなく身が薄いため揚げても火が通りやすく、遠浅の内湾に面した産地では投げ釣りの対象魚としても親しまれてきた。,"A white-fleshed fish of sandy shallows, best known as a tempura staple. Mild and thin-fleshed, it fries through quickly, and shallow-bay towns have also long prized it as a favorite target for shore anglers.",シロギス,https://ja.wikipedia.org/wiki/シロギス,Wikipedia,2026-09-06
mebaru,メバル,Mebaru,rockfish — a bulge-eyed fish that signals spring,,,,,,ingredient,目が大きく突き出た岩礁性の魚で、春を告げる魚とされる。煮付けで骨まで味を含ませて食べるのが定番で、瀬戸内海の岩礁域など潮通しの良い漁場に面した土地では県の魚に定めるほど食文化に根付く。,"A large-eyed fish of rocky reefs, said to herald spring. Traditionally simmered until the seasoning reaches the bone — areas facing well-flushed rocky grounds like the Seto Inland Sea have woven it deeply into local food culture.",メバル,https://ja.wikipedia.org/wiki/メバル,Wikipedia,2026-09-06
kasago,カサゴ,Kasago,"marbled rockfish — a spiny, big-headed fish for soup and stew",,,,,,ingredient,岩礁に棲む頭の大きな魚で、骨から出汁が出るため煮付けや潮汁で丸ごと使われる。動きが少なく居着く性質のため漁場ごとに味の個体差が出やすく、地元で消費される地魚として扱われることが多い。,"A big-headed fish of rocky reefs whose bones give off a rich stock, so it is often simmered or served whole in clear soup. Sedentary by nature, it varies noticeably by fishing ground and is mostly eaten as a local catch near where it's landed.",カサゴ,https://ja.wikipedia.org/wiki/カサゴ,Wikipedia,2026-09-06
anko,アンコウ,Anko,monkfish — a winter fish famously hung and carved for its liver,,,,,,ingredient,冬に脂が乗る深海魚で、吊るし切りという独特の解体法で捌かれる。あん肝と鍋の具として食べられ、黒潮と親潮がぶつかる好漁場に面した港ほど水揚げが多く、鍋文化として根付いてきた。,"A winter deep-sea fish, traditionally carved by hanging it whole. Prized for its liver, ankimo, and for hot pot — ports facing where the Kuroshio and Oyashio currents meet land the most, and built the fish into a hot-pot tradition.",アンコウ,https://ja.wikipedia.org/wiki/アンコウ,Wikipedia,2026-09-06
kue,クエ,Kue,"longtooth grouper — a rare, prized winter grouper",,,,,,ingredient,「幻の魚」とも呼ばれる大型のハタ科の魚で、冬に旬を迎え鍋や刺身で高値がつく。黒潮に面したリアス式の岩場は稚魚の隠れ場となるため、天然物も養殖物もその海域の産地が中心となっている。,"A large grouper sometimes called the 'phantom fish' for its scarcity. At its best in winter, commanding high prices raw or in hot pot — Kuroshio-facing ria coastlines shelter its juveniles, so both wild and farmed fish center on those waters.",クエ,https://ja.wikipedia.org/wiki/クエ,Wikipedia,2026-09-06
hata,ハタ,Hata,grouper — a broad family of warm-water fish prized for firm white flesh,,,,,,ingredient,暖かい海に棲む大型魚の総称で、締まった白身は鍋や刺身に向く。水温の高い南方の海域に多く生息するため西日本の漁場で獲れやすく、クエをはじめ種類ごとに珍重される高級魚の一群。,"A broad family of large warm-water fish with firm white flesh suited to hot pot and sashimi. Concentrated in warmer southern waters, it is caught mainly off western Japan, with individual species like kue especially prized.",ハタ,https://ja.wikipedia.org/wiki/ハタ科,Wikipedia,2026-09-06
isaki,イサキ,Isaki,chicken grunt — a summer fish at its best just before spawning,,,,,,ingredient,梅雨時期に脂が乗る白身魚で、「梅雨イサキ」と呼ばれ塩焼きや刺身で食べられる。産卵前に沿岸へ寄る性質があるため、この時期の内湾に面した港では水揚げが増え、脂の乗りも最も良くなるとされる。,"A white-fleshed fish that fattens ahead of the rainy season, earning the nickname 'tsuyu-isaki'. Served salt-grilled or raw — it moves inshore before spawning, so bay-facing ports see the biggest catch, and the best fat, at that time of year.",イサキ,https://ja.wikipedia.org/wiki/イサキ,Wikipedia,2026-09-06
shimaaji,シマアジ,Shimaaji,striped jack — a rare relative of the horse mackerel valued at sushi counters,,,,,,ingredient,アジ科の中でも高値で取引される高級魚で、天然物は希少。コリッとした食感の刺身が寿司ネタとして人気で、潮通しの良い穏やかな湾では養殖が発達し、天然物との身質の違いが語られる。,"One of the priciest fish in the jack family, especially scarce in the wild. Its crisp raw texture makes it a prized sushi topping — calm, well-flushed bays support aquaculture, and farmed fish are often compared against the rarer wild catch.",シマアジ,https://ja.wikipedia.org/wiki/シマアジ,Wikipedia,2026-09-06
koi,コイ,Koi,carp — a freshwater fish long simmered for hearty winter meals,,,,,,ingredient,内陸の川魚で、うま煮や鯉こくとして冬に食べられてきた。泥臭さを抜く「臭み抜き」の技術が伝わり、湧水を利用した養魚池で育てるほど臭みが少なく、内陸の食文化を支える貴重なタンパク源とされてきた。,"An inland river fish long simmered for winter meals, whether as sweet-savory umani or miso-based koikoku soup. Know-how for purging its muddy notes is passed down, and spring-fed ponds raise fish with less of that flavor to begin with.",コイ,https://ja.wikipedia.org/wiki/コイ,Wikipedia,2026-09-06
dojo,ドジョウ,Dojo,loach — a small mud-dwelling fish for skewers and hot pot,,,,,,ingredient,水田や小川の泥に棲む細長い川魚で、丸のままの柳川鍋や、素焼きにして甘辛いたれで食べる。生命力が強く水質の変化に強いため、都市近郊の水路でも古くから庶民の味として親しまれてきた。,"A slender fish of paddy mud and streams, simmered whole in yanagawa-nabe hot pot or skewered plain and glazed sweet-savory. Hardy enough to survive poor water quality, it has long been an everyday fish even from canals near cities.",ドジョウ,https://ja.wikipedia.org/wiki/ドジョウ,Wikipedia,2026-09-06
wakasagi,ワカサギ,Wakasagi,pond smelt — the fish of winter ice-hole fishing,,,,,,ingredient,湖に棲む小魚で、冬の氷上穴釣りの対象として知られる。汽水湖など餌となるプランクトンが豊富な水域で群れをなし、丸ごと天ぷらや南蛮漬けにすると小骨まで気にせず食べられる。,"A small lake fish famous as the target of winter ice-hole fishing. It schools densely in brackish lakes rich in plankton feed, and is eaten whole as tempura or in sweet vinegar nanban-zuke, bones and all.",ワカサギ,https://ja.wikipedia.org/wiki/ワカサギ,Wikipedia,2026-09-06
kibinago,キビナゴ,Kibinago,"silver-stripe round herring — a small, silver-banded fish for sashimi and frying",,,,,,ingredient,体側に銀色の帯を持つ小魚で、手開きにした刺身を菊の花のように盛る「菊花造り」で知られる。鮮度落ちが早いため島の周りの澄んだ海で獲れてすぐ食べる文化が根付き、鮮度が命の魚とされる。,"A small fish with a silver band down its flank, famously hand-filleted and fanned into a chrysanthemum-shaped sashimi platter. It spoils fast, so a culture of eating it the moment it's landed from clear island waters took hold.",キビナゴ,https://ja.wikipedia.org/wiki/キビナゴ,Wikipedia,2026-09-06
shirasu,シラス,Shirasu,"whitebait — the tiny, translucent juveniles of sardine",,,,,,ingredient,イワシなどの稚魚を指し、釜揚げや天日干しのしらす干しとして、ご飯や大根おろしと合わせて食べられる。海底の地形が湧昇流を生む湾に面した漁港ほど群れが集まりやすく、水揚げの中心地となっている。,"The tiny, translucent juveniles of sardine and related fish. Kettle-boiled or sun-dried, served over rice or with grated daikon — bays where seabed topography drives upwelling currents draw the densest shoals and anchor the main fisheries.",シラス,https://ja.wikipedia.org/wiki/シラス,Wikipedia,2026-09-06
utsubo,ウツボ,Utsubo,moray eel — a fearsome-looking fish eaten deep-fried in Kochi,,,,,,ingredient,見た目は獰猛だが、高知など一部地域では郷土料理として親しまれる魚で、から揚げやたたきで食べられる。硬い皮を持つため下処理に技術が要り、黒潮に近い漁場を持つ土地ほど食べる文化が根付いてきた。,"A fierce-looking fish that nonetheless features in the local cooking of places like Kochi, served deep-fried or seared as tataki. Its tough skin demands skilled prep, and Kuroshio-adjacent fishing towns are where the custom of eating it took hold.",ウツボ,https://ja.wikipedia.org/wiki/ウツボ,Wikipedia,2026-09-06
kinki-fish,キンキ,Kinki,"broadbanded thornyhead — a rich, deep-red fish from northern deep waters",,,,,,ingredient,北の海の深場に棲む赤い魚で、脂が非常に多く煮付けにすると濃厚な旨みが出る高級魚。冷たい深海に生息するため漁獲量が少なく、水深数百メートルの好漁場を持つ港でのみ安定して水揚げされる。,"A deep-red fish from the cold, deep waters of the north, exceptionally fatty and richly flavored when simmered. Living hundreds of meters down, it is caught in only limited numbers, and just a few ports with grounds that deep land it reliably.",キチジ,https://ja.wikipedia.org/wiki/キチジ,Wikipedia,2026-09-06
suzuki,スズキ,Suzuki,Japanese seabass — a summer fish that changes its name as it grows,,,,,,ingredient,成長で名前が変わる出世魚で、夏が旬。淡白な白身は洗いや塩焼きで食べられ、河口の汽水域で稚魚期を過ごすため、そうした湾の奥に面した港では出世魚としての漁が古くから続けられてきた。,"A 'shusseuo' whose name changes with size, at its best in summer. Its mild white flesh is served as chilled 'arai' or salt-grilled — it spends its juvenile stage in brackish river mouths, and ports at the head of such bays have long fished it as it grows.",スズキ,https://ja.wikipedia.org/wiki/スズキ,Wikipedia,2026-09-06
amadai,アマダイ,Amadai,tilefish — a delicate pink fish prized in Kyoto as 'guji',,,,,,ingredient,上品な甘みを持つピンク色の魚で、京都では「ぐじ」と呼ばれる。若狭湾で獲れたものに一塩を施し、鯖街道を通して京都まで運んだ歴史から、若狭の一塩ものが京料理で珍重されるようになった。,"A pink-skinned fish with a subtle sweetness, known in Kyoto as 'guji'. Fish caught in Wakasa Bay were lightly salted and carried inland along the old Saba Kaido route, a history that made lightly-salted Wakasa amadai prized in Kyoto cuisine.",アマダイ,https://ja.wikipedia.org/wiki/アマダイ,Wikipedia,2026-09-06
mekajiki,メカジキ,Mekajiki,"swordfish — a lean, steak-like fish landed on Japan's Sanriku coast",,,,,,ingredient,剣のように長く伸びた吻を持つ大型魚で、ステーキのような厚切りの切り身で照り焼きやフライにされる。近海はえ縄漁で獲れる三陸沖の漁場に面した港ほど水揚げが多く、全国有数の産地となっている。,"A large fish with a sword-like snout, cut into thick steak-like fillets and glazed teriyaki-style or fried. Ports facing the Sanriku fishing grounds, worked by coastal longline, land the most and rank among Japan's top sources.",メカジキ,https://ja.wikipedia.org/wiki/メカジキ,Wikipedia,2026-09-06
shirauo,シラウオ,Shirauo,"icefish — a translucent, needle-thin fish of brackish lakes",,,,,,ingredient,体が透き通った針のように細い魚で、踊り食いや卵とじで食べられる。汽水域の湖や川に春に群れをなすため、そうした湖のほとりの町では郷土の珍味「七珍」の一つとして古くから食されてきた。,"A translucent, needle-thin fish, sometimes eaten live or folded into egg. It schools each spring in brackish lakes and rivers, and lakeside towns there have long served it as one of their prized local 'seven delicacies'.",シラウオ,https://ja.wikipedia.org/wiki/シラウオ,Wikipedia,2026-09-06
ainame,アイナメ,Ainame,fat greenling — a rocky-shore fish whose liver is a local delicacy,,,,,,ingredient,岩礁に棲む白身魚で、江戸前で刺身や煮付けにされる。動きが少なく居着く性質から地域ごとに味の違いが出やすく、東北の港では肝も珍味として食べられるなど、地魚として親しまれてきた。,"A white-fleshed fish of rocky shores, served raw or simmered in old Edomae style. Sedentary by nature, it varies by region, and in some Tohoku ports its liver is eaten too — a fish long prized as a local catch.",アイナメ,https://ja.wikipedia.org/wiki/アイナメ,Wikipedia,2026-09-06
hobo,ホウボウ,Hobo,"gurnard — a spiny, winged fish valued for its firm winter flesh",,,,,,ingredient,胸びれを翼のように広げて海底を歩く魚で、冬に脂が乗る。上品な白身は刺身や潮汁で楽しまれ、海底が砂泥質の穏やかな内湾に多く生息するため、そうした港では地魚として昔から食べられてきた。,"A fish that spreads its wing-like pectoral fins to 'walk' along the seabed, fattening in winter. Its delicate white flesh goes into sashimi or clear soup, and it favors calm, sandy-bottomed bays, where it has long been eaten as a local catch.",ホウボウ,https://ja.wikipedia.org/wiki/ホウボウ,Wikipedia,2026-09-06
