slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
awa-bancha,阿波晩茶,Awa Bancha,Awa bancha — Tokushima's lactic-fermented post-fermented tea,徳島県,那賀町・上勝町,34.0908,134.3467,発酵茶・番茶,ingredient,徳島県那賀町・上勝町に伝わる、乳酸菌で発酵させる後発酵茶。夏以降に摘んだ硬めの葉を茹でて木桶に漬け込み、10日から2週間ほど乳酸発酵させたあと天日で干して作られ、爽やかな酸味を持つとされる。,"A post-fermented tea from Naka and Kamikatsu towns in Tokushima, fermented by lactic acid bacteria. Coarser leaves picked from midsummer on are boiled, packed into wooden barrels, fermented for roughly 10 days to two weeks, then sun-dried — said to give a refreshing sourness.",上勝阿波晩茶協会について,https://www.kamikatsuawabanchakyokai.com/,上勝阿波晩茶協会,2026-09-13
goishicha,碁石茶,Goishicha,"Goishicha — Kochi's twice-fermented, go-stone-shaped tea",高知県,大豊町,33.7625,133.7325,発酵茶・番茶,ingredient,高知県大豊町に伝わる、カビ付けと乳酸発酵という二段階の発酵を経て作られる後発酵茶。四角く切った茶葉を天日で干した見た目が碁石に似ることからその名がついたとされ、甘酸っぱい独特の風味を持つという。,"A post-fermented tea from Otoyo, Kochi Prefecture, made through two stages of fermentation — an aerobic mold fermentation followed by a lactic acid soak. Named for its square-cut, sun-dried pieces said to resemble go stones, it carries a distinctive sweet-and-sour flavor.",碁石茶（ごいしちゃ）,https://www.maff.go.jp/j/keikaku/syokubunka/traditional-foods/menu/goisitya.html,農林水産省,2026-09-13
kamairicha,釜炒り茶,Kamairicha,Kamairicha — pan-fired green tea,,,,,緑茶,ingredient,生葉を蒸さずに、高温に熱した鉄釜で直接炒って発酵を止める、中国伝来とされる製法で作る緑茶。蒸し製の茶とは違う「釜香」と呼ばれる香ばしい香りを持ち、九州の一部地域で作り続けられてきたとされる。,"Green tea made by pan-firing the fresh leaf directly in a hot iron kettle rather than steaming it — a method said to trace back to China. It carries a distinctive toasty aroma known as kamaka, and has continued to be made in parts of Kyushu.",味わいや香りもさまざまなお茶の種類,https://www.maff.go.jp/j/pr/aff/2204/spe1_03.html,農林水産省,2026-09-13
kukicha,茎茶（かりがね）,Kukicha (Karigane),"Kukicha — stem tea, prized as karigane from gyokuro",,,,,緑茶,ingredient,煎茶や玉露を仕上げる工程でふるい分けられる、茎や葉柄を集めて作る茶。とくに玉露や高級煎茶から出た茎を「かりがね」と呼ぶとされ、渋みが少なく甘みのある軽い味わいが特徴という。,"Tea made from the stems and leaf stalks sifted out while finishing sencha or gyokuro. Stems from gyokuro or premium sencha in particular are called karigane, said to give a light, sweet cup with little astringency.",荒茶と仕上げ茶について深く知る（その1）,https://tokyo-cha.or.jp/article/aracha-shiagecha-001.html,東京都茶協同組合,2026-09-13
konacha,粉茶,Konacha,"Konacha — fine powdered tea, the sushi counter's agari",,,,,抹茶・粉茶,ingredient,煎茶や玉露を仕上げる際にふるい分けられる、粉状になった細かい部分を集めて作る茶。湯に溶け出しやすく、すぐに濃い味と香りが出ることから、寿司屋の「あがり」としてよく使われるとされる。,"Tea made from the fine, powder-like fragments sifted out while finishing sencha or gyokuro. Because it dissolves quickly in hot water and releases flavor and aroma fast, it's often used as the agari served at sushi counters.",荒茶と仕上げ茶について深く知る（その1）,https://tokyo-cha.or.jp/article/aracha-shiagecha-001.html,東京都茶協同組合,2026-09-13
mecha,芽茶,Mecha,Mecha — tea made from curled bud tips,,,,,緑茶,ingredient,煎茶や玉露を仕上げる工程でふるい分けられる、丸まった芽先の部分を集めて作る茶。小さくよじれた形で、湯に浸ると開きながら濃い旨みと香りを出すとされる、量の少ない出物という。,"Tea made from the tightly curled bud tips sifted out while finishing sencha or gyokuro. Small and twisted in shape, the leaves are said to unfurl in hot water and release a concentrated umami and aroma — a relatively scarce byproduct.",荒茶と仕上げ茶について深く知る（その1）,https://tokyo-cha.or.jp/article/aracha-shiagecha-001.html,東京都茶協同組合,2026-09-13
mugicha,麦茶,Mugicha,"Mugicha — roasted barley tea, not made from tea leaves",,,,,その他,ingredient,大麦を焙煎して煮出す、チャノキの葉を使わない飲み物。江戸時代には焙煎した挽き割り大麦を煮出す「麦湯」として庶民に親しまれ、昭和以降は冷やして飲む夏の定番として広まったとされる。,"A drink brewed from roasted barley — not made from the tea plant at all. In the Edo period, a roasted cracked-barley infusion called mugiyu was popular among commoners, and from the Showa era on it's said to have spread as a chilled summer staple.",麦茶の歴史,https://www.mugicya.or.jp/history/,全国麦茶工業協同組合,2026-09-13
konbucha,昆布茶,Konbucha,Konbucha — kelp infusion drunk as a festive tea,,,,,その他,ingredient,刻んだり粉末にした昆布を湯で溶かして飲む、チャノキを一切使わない飲み物。「昆布」が「よろこぶ」に通じるとされ、正月や婚礼など祝いの席で供されることが多いという、茶葉不使用の「茶」。,"A drink made by dissolving finely chopped or powdered kelp in hot water — again, nothing to do with the tea plant. Because kombu (kelp) echoes the word yorokobu (to rejoice), it's often served on festive occasions like New Year's or weddings.",もっと知りたいこんぶの歴史,https://www.gyoren.or.jp/konbu/rekishi.html,北海道ぎょれん,2026-09-13
uji-cha,宇治茶,Uji-cha,Uji-cha — Kyoto's shaded-cultivation tea region,京都府,宇治市,34.8845,135.7996,産地,ingredient,鎌倉時代に茶が伝わって以来の歴史を持つとされる京都の茶産地。16世紀末に覆下栽培という独自の被覆技法が生まれ、玉露や抹茶の原料となる碾茶を育てる産地として知られてきたという。,"A Kyoto tea-producing region with a history said to trace back to tea's arrival in the Kamakura period. In the late 16th century, a unique shading method known as ooshita saibai was developed there, and the area became known for growing the tencha behind gyokuro and matcha.",宇治茶の歴史と文化,https://ujicha.or.jp/knowledge/history/,京都府茶業会議所,2026-09-13
ujitawara-cha,宇治田原,Ujitawara,Ujitawara — birthplace of the modern green tea method,京都府,綴喜郡宇治田原町,34.8286,135.8264,産地,ingredient,1738年、永谷宗円が青製煎茶製法を考案したと伝わる、宇治茶の産地内にある茶どころ。蒸して揉んで乾かすという現在の緑茶づくりの基礎を築いた地として「日本緑茶発祥の地」ともいわれる。,"A tea-producing area within the Uji tea region where, in 1738, Nagatani Soen is said to have devised the aosei sencha method. Credited with laying the groundwork for today's green tea processing, the town is sometimes called the birthplace of Japanese green tea.",お茶の歴史,https://ujitawara-kyoto.com/tea-history/,宇治田原町観光情報サイト,2026-09-13
shizuoka-cha,静岡茶,Shizuoka-cha,Shizuoka-cha — a prefecture of contrasting tea landscapes,静岡県,,34.9756,138.3828,産地,ingredient,牧之原台地の広大な平坦地から、川根や本山のような山あいの茶園まで、性格の異なる産地が県内に混在する茶どころ。全国有数の生産量を持つ産地として知られてきたとされる。,A tea-producing prefecture where distinctly different growing areas coexist — from the vast flatlands of the Makinohara plateau to mountain gardens like Kawane and Honyama. It's said to be one of the country's largest tea-producing regions.,静岡県の茶産地,https://shizuoka-cha.com/index.php/ocha/sanchi/,静岡県茶業会議所,2026-09-13
yame-cha,八女茶,Yame-cha,Yame-cha — Fukuoka's straw-shaded gyokuro region,福岡県,八女市,33.2118,130.5631,産地,ingredient,約600年前、明から持ち帰られた茶の技法が伝わったとされる福岡県の茶どころ。山間部の黒木町・上陽町・星野村では稲わらを使う伝統的な被覆栽培が続けられ、玉露の産地として知られてきたという。,"A Fukuoka tea region said to trace back roughly 600 years to a tea-making technique brought home from Ming China. In the mountain districts of Kurogi, Joyo, and Hoshino, traditional straw-shaded cultivation continues, and the area is known as a gyokuro-producing region.",八女茶の特徴・歴史,https://fukuoka-yamecha.jp/whats/,福岡県茶業振興推進協議会,2026-09-13
kagoshima-cha,鹿児島茶,Kagoshima-cha,"Kagoshima-cha — Japan's top producer by volume, multi-cultivar",鹿児島県,南九州市（知覧・頴娃）,31.3775,130.4331,産地,ingredient,荒茶の生産量が多い鹿児島県の茶どころ。全国では「やぶきた」という単一品種が主流だが、鹿児島では多様な品種が栽培され、産地ごとの個性や需要に応じた茶づくりが行われているという。,"A Kagoshima tea region said to lead the country in raw tea (aracha) production. While the yabukita cultivar dominates nationwide, Kagoshima grows a wider range of varieties, said to allow tea-making tailored to different regions and demands.",鹿児島茶業について,https://kagoshima-cha.or.jp/knowledge/kagoshima-chagyo/,鹿児島県茶生産協会,2026-09-13
kagoshima-tencha,鹿児島の碾茶,Kagoshima no Tencha,Kagoshima tencha — the newly leading matcha-material region,鹿児島県,,31.5966,130.5571,産地,ingredient,抹茶の原料となる碾茶の生産量が近年大きく伸びたとされる鹿児島県の茶。世界的な抹茶需要の高まりを背景に生産が急拡大し、伝統的な産地とされてきた宇治や愛知と並ぶ存在になってきたという。,"Kagoshima's tencha — the raw material for matcha — is said to have recently overtaken every other prefecture in production. Output has expanded rapidly amid rising global demand for matcha, putting Kagoshima alongside the long-established producing areas of Uji and Aichi.",鹿児島茶業について,https://kagoshima-cha.or.jp/knowledge/kagoshima-chagyo/,鹿児島県茶生産協会,2026-09-13
nishio-matcha,西尾の抹茶,Nishio no Matcha,Nishio matcha — Aichi's registered matcha brand region,愛知県,西尾市,34.8578,137.0489,産地,ingredient,全国生産の約2割を占めるとされる、愛知県西尾市の抹茶。碾茶の生産は明治以降に本格化したと伝わり、2009年には「西尾の抹茶」が抹茶に限定した地域ブランドとして知られるという。,"Matcha from Nishio, Aichi Prefecture, said to account for roughly a fifth of national production. Tencha production is said to have taken off in earnest from the Meiji era, and in 2009 'Nishio no Matcha' became the first tea-industry regional brand registered specifically for matcha.",西尾の抹茶・お茶,https://www.city.nishio.aichi.jp/sportskanko/kanko/1005620/1001475/1002604.html,西尾市,2026-09-13
sayama-cha,狭山茶,Sayama-cha,Sayama-cha — 'the taste settled by Sayama',埼玉県,,35.8354,139.3914,産地,ingredient,「色は静岡、香りは宇治よ、味は狭山でとどめさす」と歌われてきたとされる埼玉県の茶どころ。狭山火入れと呼ばれる独自の仕上げの焙煎技術により、甘く濃厚な味わいの茶に仕上げるという。,"A Saitama tea-growing region celebrated in the old saying 'color from Shizuoka, fragrance from Uji, taste settled by Sayama.' A distinctive finishing roast called Sayama-biire is said to give the tea a sweet, rich flavor.",狭山茶のはなし,https://www.pref.saitama.lg.jp/b0914/hanasi/index.html,埼玉県,2026-09-13
ise-cha,伊勢茶,Ise-cha,Ise-cha — Mie's top producer of kabusecha,三重県,,34.9654,136.6245,産地,ingredient,茶の栽培面積・生産量ともに全国有数とされる三重県の茶どころ。なかでも北勢地域を中心に作られるかぶせ茶の生産が盛んで、うまみと甘みの豊かな味わいが特徴という。,"A Mie Prefecture tea region said to rank among the country's largest in both growing area and production. Kabusecha in particular, centered on the northern Hokusei area, is said to lead the nation in output, prized for its rich umami and sweetness.",伊勢茶の振興,https://www.pref.mie.lg.jp/NOUSAN/HP/77019045892.htm,三重県,2026-09-13
ureshino-cha,嬉野茶,Ureshino-cha,Ureshino-cha — home of curled tamaryokucha,佐賀県,嬉野市,33.1256,129.9989,産地,ingredient,勾玉のように丸まった玉緑茶（グリ茶）の産地として知られる佐賀県の茶どころ。県南西部の山あいに位置し、霧深く昼夜の寒暖差がある気候が、茶の栽培に適した土地とされてきたという。,"A Saga tea region known for producing tamaryokucha — the comma-shaped guricha style. Located in gently rolling mountains in the prefecture's southwest, its fog and day-night temperature swings are said to have long suited tea cultivation.",お茶・うれしの茶（嬉野茶）,http://jasaga.or.jp/agriculture/nousanbutsu/ureshino_cha,JAさが,2026-09-13
