slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
koriyama-black,郡山ブラック,Koriyama Black,dark soy broth of Koriyama,福島県,郡山市,37.4004,140.3597,醤油,dish,濃口醤油の黒いスープ。見た目より飲み口はまろやか。,A near-black soy broth that drinks milder than it looks.,ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
aizu-yamajio,会津山塩ラーメン,Aizu Yamajio Ramen,salt ramen made with mountain salt,福島県,北塩原村,37.6786,140.0630,塩,dish,温泉水から作る山塩を使った塩ラーメン。まろやかな塩気が特徴。,Salt ramen seasoned with mountain salt drawn from hot-spring water — rounder than sea salt.,ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
hitachinaka-stamina,スタミナラーメン,Stamina Ramen,sweet-spicy ankake over cold noodles,茨城県,ひたちなか市,36.3966,140.5347,その他,dish,レバーと野菜の甘辛あんを、冷やした麺にかける「冷やし」が名物。,"Liver and vegetables in a sweet-spicy glaze, ladled over chilled noodles.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
shimodate,下館ラーメン,Shimodate Ramen,soy ramen topped with simmered chicken,茨城県,筑西市,36.3070,139.9830,醤油,dish,鶏ガラの醤油スープに、鶏肉のチャーシューを乗せる。,Chicken-bone soy broth finished with chicken chashu instead of pork.,ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
hachioji,八王子ラーメン,Hachioji Ramen,soy broth under a layer of chopped raw onion,東京都,八王子市,35.6664,139.3160,醤油,dish,刻み玉ねぎを浮かべた醤油スープ。表面の油が玉ねぎの甘みを引き出す。,"Soy broth strewn with chopped raw onion, its sweetness drawn out by the surface oil.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
takeoka,竹岡式ラーメン,Takeoka Ramen,broth made from chashu simmering liquid,千葉県,富津市,35.3054,139.8570,醤油,dish,チャーシューの煮汁を湯で割っただけのスープ。乾麺を使う店もある漁師町の型。,"The broth is simply chashu simmering liquid cut with hot water — a fishing town's invention, sometimes over dried noodles.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
katsuura-tantan,勝浦タンタンメン,Katsuura Tantanmen,rayu-red soy soup with minced pork and onion,千葉県,勝浦市,35.1524,140.3208,その他,dish,醤油スープにラー油を効かせ、玉ねぎと挽肉を乗せる。海女の冷えた体を温めた一杯。,"A soy soup flooded with chili oil, onion and minced pork — built to warm divers coming out of the sea.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
sanmamen,サンマーメン,Sanmamen,soy noodles under a hot moyashi ankake,神奈川県,横浜市,35.4437,139.6380,醤油,dish,もやし中心の野菜あんを熱々のままかける。横浜の中華食堂で生まれた。,"Noodles blanketed in a scalding bean-sprout ankake, born in Yokohama's Chinese diners.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
kawasaki-new-tantan,ニュータンタンメン,New Tantanmen,"egg-drop chili soup, Kawasaki style",神奈川県,川崎市,35.5308,139.7029,その他,dish,溶き卵と唐辛子、にんにくのスープ。担々麺とは別物の川崎の味。,"Egg-drop soup fired with chili and garlic — Kawasaki's own thing, not a tantanmen at all.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
toyama-black,富山ブラック,Toyama Black,jet-black soy broth built for rice,富山県,富山市,36.6959,137.2137,醤油,dish,真っ黒な濃口醤油スープに粗挽き胡椒。白飯と食べる前提の濃さで生まれた。,A jet-black soy broth under cracked pepper — salted to be eaten with rice on the side.,ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
tsubame-seabura,燕背脂ラーメン,Tsubame Seabura Ramen,niboshi soy under a snowfall of back fat,新潟県,燕市,37.6731,138.8823,醤油,dish,煮干し醤油に背脂を浮かべ、極太麺を合わせる。金属加工の町の労働食として育った。,"Niboshi soy broth under a layer of pork back fat, with extra-thick noodles — fuel for the metalworking town.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
nagaoka-shoga,長岡生姜醤油ラーメン,Nagaoka Shoga Ramen,soy broth warmed through with ginger,新潟県,長岡市,37.4462,138.8512,醤油,dish,生姜を強く効かせた醤油スープ。雪国の体を芯から温める。,Soy broth carrying a strong charge of ginger — warmth for snow country.,ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
sanjo-curry,三条カレーラーメン,Sanjo Curry Ramen,the curry ramen town of Sanjo,新潟県,三条市,37.6369,138.9617,その他,dish,カレースープのラーメンが市内に根付く。家庭でも食堂でも食べられてきた。,"Curry-broth ramen rooted across the town, at home and in diners alike.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
fujieda-asa,藤枝朝ラーメン,Fujieda Asa Ramen,"morning ramen, hot bowl then cold bowl",静岡県,藤枝市,34.8677,138.2577,醤油,dish,朝からラーメンを食べる習慣。温かい一杯と冷たい一杯をセットで頼む型がある。,A town that eats ramen at breakfast — often a hot bowl followed by a cold one.,ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
taiwan-ramen,台湾ラーメン,Taiwan Ramen,Nagoya's chili-laced minced pork ramen,愛知県,名古屋市,35.1815,136.9066,醤油,dish,唐辛子とにんにくを効かせた醤油スープに台湾ミンチ。名古屋で生まれ、台湾には無い。,Soy broth fired with chili and garlic under seasoned minced pork. Born in Nagoya — not found in Taiwan.,ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
takaida,高井田ラーメン,Takaida Ramen,extra-thick noodles in dark chicken soy,大阪府,東大阪市,34.6794,135.6008,醤油,dish,うどんのような極太ストレート麺と、鶏ガラの濃い醤油スープ。,"Udon-thick straight noodles in a dark, chicken-based soy broth.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
tenri,天理ラーメン,Tenri Ramen,"white cabbage, garlic and a spicy edge",奈良県,天理市,34.5965,135.8375,醤油,dish,白菜をたっぷり炒め、にんにくとピリ辛を効かせた醤油スープ。,"A soy broth loaded with stir-fried hakusai cabbage, garlic and a spicy edge.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
banshu,播州ラーメン,Banshu Ramen,noticeably sweet soy broth of Nishiwaki,兵庫県,西脇市,34.9931,134.9694,醤油,dish,はっきり甘い醤油スープ。織物工場で働く女性たちに好まれて定着したと伝わる。,"A distinctly sweet soy broth, said to have taken root among the town's textile-mill workers.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
tottori-gyukotsu,鳥取牛骨ラーメン,Tottori Gyukotsu Ramen,broth simmered from beef bones,鳥取県,倉吉市,35.4300,133.8256,その他,dish,牛骨でとったスープの香ばしさと軽い甘み。県中部で長く日常の味になっている。,"A broth simmered from beef bones — toasty, faintly sweet, and everyday fare in central Tottori.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
kasaoka,笠岡ラーメン,Kasaoka Ramen,old-hen chicken soy with kashiwa chashu,岡山県,笠岡市,34.5071,133.5070,醤油,dish,親鶏でとった醤油スープに、鶏チャーシュー。養鶏の町の歴史が残した型。,"Soy broth from old laying hens, topped with chicken chashu — a legacy of the poultry town.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
nabeyaki-susaki,鍋焼きラーメン,Nabeyaki Ramen,ramen served boiling in an earthen pot,高知県,須崎市,33.3925,133.2894,醤油,dish,土鍋で煮立てたまま出す親鶏の醤油ラーメン。生卵とちくわを落とす。,"Old-hen soy ramen served still boiling in an earthen pot, with a raw egg and chikuwa dropped in.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
saga,佐賀ラーメン,Saga Ramen,soft tonkotsu finished with a raw egg,佐賀県,佐賀市,33.2494,130.2988,豚骨,dish,やわらかい炊き加減の豚骨スープ。生卵を落とす食べ方が根付く。,"A gentler take on tonkotsu, customarily finished with a raw egg.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
miyazaki,宮崎ラーメン,Miyazaki Ramen,mild tonkotsu with pickled daikon on the side,宮崎県,宮崎市,31.9077,131.4202,豚骨,dish,あっさりとした豚骨スープ。卓上の漬物と一緒に食べる店が多い。,"A mild, drinkable tonkotsu, often eaten with the pickled daikon kept on the table.",ご当地ラーメン,https://ja.wikipedia.org/wiki/ご当地ラーメン,Wikipedia,2026-08-18
