slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
nihonshu-koshu,古酒（長期熟成酒）,Koshu,Koshu — long-aged sake,,,,,,ingredient,製造年度を越えて蔵で寝かせてから出荷する清酒。長期熟成酒研究会は満3年以上熟成させた糖類無添加の清酒をこう呼ぶとしており、熟成が進むほど色が濃くなり、香りも黒糖や蜂蜜を思わせる方向へ変わるとされる。,"Sake held back and aged in the brewery beyond its production year before release. A research group on aged sake defines it as unsweetened sake matured at least three full years, and the longer it rests, the darker its color and the more its aroma is said to shift toward brown sugar or honey.",日本酒,https://ja.wikipedia.org/wiki/日本酒,ウィキペディア日本語版,2026-09-08
kijoshu,貴醸酒,Kijoshu,Kijoshu — sake brewed using sake instead of water,,,,,,ingredient,仕込み水の一部を清酒に置き換えて造る清酒。国立醸造試験所が国賓を迎える晩餐会向けに開発したとされ、濃醇な甘みととろみを持ち、熟成が進むと重厚な琥珀色に変わっていくという。,"Sake brewed by replacing part of the usual brewing water with sake itself. Said to have been developed by a national brewing research institute for state dinners, it carries a rich sweetness and viscous body, and is said to deepen into amber with age.",貴醸酒,https://ja.wikipedia.org/wiki/貴醸酒,ウィキペディア日本語版,2026-09-08
happo-seishu,発泡清酒,Happo Seishu,Happo seishu — sparkling sake,,,,,,ingredient,炭酸ガスを含ませた発泡性の清酒。低いアルコール度数と軽い口当たりに仕立てられることが多く、シャンパンのような泡立ちを楽しむ酒として、乾杯や食前酒の場面で選ばれることが多いとされる。,"A sparkling style of sake carrying dissolved carbon dioxide. Often built with a lighter alcohol content and a lighter body, it's said to be chosen for toasts and as an aperitif, offering a champagne-like fizz.",日本酒の分類,https://japansake.or.jp/sake/about-sake/classification-of-sake/,日本酒造組合中央会,2026-09-08
taruzake,樽酒,Taruzake,Taruzake — cedar-cask-finished sake,,,,,,ingredient,木製の樽に詰めて、木の香りを移した清酒。祝いの席で樽の蓋を割る「鏡開き」に使われる酒として知られ、杉の香りが酒質に移ることで、通常の清酒とは違う爽やかな風味になるとされる。,"Sake stored in a wooden cask so it takes on the wood's fragrance. Best known as the sake used for kagami-biraki, the ceremonial cracking open of a cask lid at celebrations, its cedar aroma is said to give it a freshness distinct from ordinary sake.",日本酒の分類,https://japansake.or.jp/sake/about-sake/classification-of-sake/,日本酒造組合中央会,2026-09-08
doburoku,どぶろく,Doburoku,Doburoku — unfiltered home-style rice brew,,,,,,ingredient,米・米麹・水を発酵させただけで、漉す工程を経ない酒。漉さないぶん米のでんぷんや糖が残ってほのかに甘く、酒税法上は清酒ではなく「その他の醸造酒」に分類されるとされる。,"A brew made from rice, koji, and water and fermented, but never pressed or filtered. Because nothing is strained out, it keeps a hint of the rice's starch and sugar and a gentle sweetness, and the law classifies it not as sake but as a separate 'other brewed alcohol.'",どぶろく,https://ja.wikipedia.org/wiki/どぶろく,ウィキペディア日本語版,2026-09-08
nihonshu,日本酒,Nihonshu,Nihonshu — Japan's traditional rice-brewed sake,,,,,,ingredient,米・米麹・水を主な原料として醸す、日本の伝統的な醸造酒。精米歩合や酒母の造り方、火入れの有無といった技法によって多様な型に分かれ、水質や気候の違いが土地ごとの酒質を分けてきたとされる。,"Japan's traditional brewed drink, made mainly from rice, koji, and water. Milling ratio, how the starter mash is raised, and whether the sake is pasteurized all branch it into a wide range of styles, and differences in water and climate are said to have shaped distinct regional characters.",日本酒の分類,https://japansake.or.jp/sake/about-sake/classification-of-sake/,日本酒造組合中央会,2026-09-08
nada-no-sake,灘の酒,Nada no Sake,Nada sake — the hard-water style of Kobe and Nishinomiya,兵庫県,神戸市灘区,34.7075,135.2199,,ingredient,兵庫県の灘五郷で仕込まれる酒。ミネラル分が多く鉄分が少ない中硬水「宮水」を使い、発酵が力強く進むことから、辛口で骨太な「灘の男酒」と呼び習わされてきたとされる。,"Sake brewed in the Nada-Gogo district of Hyogo Prefecture, built on a mineral-rich, low-iron water called miyamizu that's said to drive vigorous fermentation, traditionally earning it the name 'Nada's masculine sake' for its dry, robust style.",宮水,https://ja.wikipedia.org/wiki/宮水,ウィキペディア日本語版,2026-09-08
fushimi-no-sake,伏見の酒,Fushimi no Sake,Fushimi sake — the soft-water style of Kyoto,京都府,京都市伏見区,34.9393,135.7625,,ingredient,京都・伏見の酒。桃山丘陵から湧く地下水に恵まれた地で、灘の硬水に対して柔らかな水質から仕込まれるとされ、丸みのある口当たりと膨らみのある甘みを持つ、地理的表示「GI京都」の酒質と重なるという。,"Sake from Fushimi in Kyoto, a district fed by groundwater from the Momoyama plateau. Its water is said to be softer than Nada's, giving a round mouthfeel and gentle, full sweetness that overlaps with the profile recognized under the GI Kyoto geographical indication.",GI「京都」,https://japansake.or.jp/sake/sake-gi/gi%e4%ba%ac%e9%83%bd/,日本酒造組合中央会,2026-09-08
niigata-no-sake,新潟の酒,Niigata no Sake,"Niigata sake — the light, dry style of snow country",新潟県,,37.9161,139.0364,,ingredient,豪雪地帯として知られる新潟県の酒。冬の農閑期に酒造りへ出稼ぎに出た越後杜氏の系譜が各地に技術を広め、県内では成人一人当たりの清酒消費量が全国で最も多いとされる、酒どころとして知られる土地。,"Sake from Niigata Prefecture, known for its heavy winter snow. The Echigo toji lineage, born of farmers heading off to brew sake during the snowbound off-season, spread its techniques nationwide, and the prefecture is said to have the country's highest per-capita sake consumption.",日本酒,https://ja.wikipedia.org/wiki/日本酒,ウィキペディア日本語版,2026-09-08
hiroshima-no-sake,広島の酒,Hiroshima no Sake,Hiroshima sake — the soft-water brewing method behind ginjo,広島県,東広島市,34.4262,132.7332,,ingredient,軟水では酒が腐造しやすいという弱点を、麹をしっかり育て低温でゆっくり発酵させる「軟水醸造法」で克服したとされる広島の酒。この技法は後の吟醸酒の誕生にも影響を与えたと伝わる。,"Hiroshima sake, built on a soft-water brewing method said to have overcome the weakness of mineral-poor water, which once made sake prone to spoiling, by building up robust koji and fermenting slowly at low temperature — a technique said to have gone on to influence the birth of ginjo sake.",三浦仙三郎,https://ja.wikipedia.org/wiki/三浦仙三郎,ウィキペディア日本語版,2026-09-08
akita-no-sake,秋田の酒,Akita no Sake,"Akita sake — snow-insulated, slow-fermented and soft",秋田県,秋田市,39.7186,140.1024,,ingredient,軟水を使い、灘の硬水とは対照的にまろやかで細やかな酒質を目指すとされる秋田の酒。雪に埋もれた蔵が保温効果を持つことを生かし、低温でじっくり発酵させる造りが伝統として続いているという。,"Akita sake, brewed with soft water in deliberate contrast to Nada's hard water, aiming for a mellow, delicate character. Breweries buried in snow are said to gain a natural insulating effect from it, a tradition of slow, low-temperature fermentation built around that climate.",美酒王国あきたのお酒,https://osake.or.jp/technology/secret,秋田県酒造組合,2026-09-08
yamagata-no-sake,山形の酒,Yamagata no Sake,Yamagata sake — many small mountain-water styles,山形県,,38.2404,140.3633,,ingredient,鳥海・朝日・月山など複数の山系から異なる水質の名水が湧く山形県の酒。山系ごとに水が違うため蔵ごとの個性が際立ちやすく、高級酒・吟醸酒の出荷割合が高い県としても知られるとされる。,"Sake from Yamagata Prefecture, where different mountain systems — Chokai, Asahi, Gassan among them — each feed distinctly different spring water. Because the water varies by mountain range, individual breweries stand apart from one another, and the prefecture is also known for a high share of premium, ginjo-grade shipments.",山形の酒蔵,https://yamagata-sake.or.jp/,山形県酒造組合,2026-09-08
iwate-no-sake,岩手の酒,Iwate no Sake,Iwate sake — home of the Nanbu toji brewing guild,岩手県,花巻市石鳥谷町,39.3897,141.1478,,ingredient,南部杜氏の発祥地とされる岩手県の酒。紫波郡紫波町を発祥とし花巻市石鳥谷町を拠点に発展した杜氏集団で、美しい自然とうまい米・うまい水に恵まれた土地で古くから酒造りが盛んだったと伝わる。,"Sake from Iwate Prefecture, home of the Nanbu toji brewing guild, said to have originated in Shiwa and developed its base in Ishidoriya, Hanamaki. The area's natural setting, good rice, and good water are said to have supported a long-standing brewing tradition.",南部杜氏協会について,https://www.nanbutoji.jp/,南部杜氏協会,2026-09-08
tanba-no-sake,丹波の酒,Tanba no Sake,Tanba sake — the toji guild that staffed Nada's breweries,兵庫県,丹波篠山市,35.0724,135.2211,,ingredient,兵庫県丹波篠山市周辺を発祥とする丹波杜氏の土地。灘の蔵元たちが育て上げた杜氏集団とされ、天保年間には灘の蔵の多くが丹波杜氏で占められるまでになったと伝わる、水ではなく人の技術で語られる酒どころ。,"The home ground of the Tanba toji, centered on Tanba-Sasayama in Hyogo Prefecture. Said to be a brewing guild raised up by Nada's own breweries, by the Tenpo era it's said that most Nada breweries were staffed largely by Tanba toji.",杜氏,https://ja.wikipedia.org/wiki/杜氏,ウィキペディア日本語版,2026-09-08
ishikawa-no-sake,石川の酒,Ishikawa no Sake,Ishikawa sake — the rich-bodied style of the Noto toji,石川県,珠洲市,37.4394,137.2669,,ingredient,能登半島の珠洲市周辺を発祥とする能登杜氏の土地。農業に不向きな土地から近畿地方へ酒造りの出稼ぎに出た「能登衆」の系譜とされ、味の濃い酒質を特徴とする「能登流」として知られてきたという。,"Home ground of the Noto toji, said to have originated around Suzu on the Noto Peninsula. Descended from farmers known as 'Noto-shu' who traveled to the Kinki region to brew sake from land ill-suited to farming, the lineage is known for a rich, full-bodied style called 'Noto-ryu.'",能登杜氏,https://ja.wikipedia.org/wiki/能登杜氏,ウィキペディア日本語版,2026-09-08
