slug,name_ja,name_romaji,name_en,origin_pref,origin_city,lat,lng,primary_style,type,summary_ja,summary_en,source_title,source_url,source_publisher,source_accessed_at
ganmodoki,がんもどき,Ganmodoki,fried tofu and vegetable fritter,京都府,京都市,35.0116,135.7681,,dish,豆腐に野菜を混ぜて丸め揚げた一品。京都では「ひろうす」「飛龍頭」とも呼ばれ、肉を使わない精進料理の発想から、野菜を混ぜ込んで揚げる形に結びついたとみられる、京豆腐文化を代表する一皿である。,"Tofu mixed with vegetables, rolled into balls, and fried. Known in Kyoto as hirousu or hiryōzu, thought to have taken this form through the vegetarian temple-cooking idea of a filling dish made without meat.",京豆腐｜にっぽん伝統食図鑑,https://www.maff.go.jp/j/keikaku/syokubunka/traditional-foods/menu/kyo_dohu.html,農林水産省,2026-09-07
gane,がね,Gane,crab-shaped sweet potato fritter,鹿児島県,,31.5602,130.5581,,dish,さつまいもと野菜を太めの千切りにし、かにの姿に見立てて揚げた鹿児島の郷土料理。さつまいもが鹿児島弁で「がね」と呼ばれるかにに似ていることが名前の由来とされ、おやつとしても親しまれてきた。,"Thick-cut julienned sweet potato and vegetables fried into a shape resembling a crab, a Kagoshima specialty. Named for the sweet potato's resemblance to gane, the local dialect word for crab.",がね 鹿児島県｜うちの郷土料理：農林水産省,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/gane_kagoshima.html,農林水産省,2026-09-07
renkon-hasami-age,れんこんのはさみ揚げ,Renkon no Hasami-age,lotus root sandwich fritter,茨城県,行方市,36.0083,140.4046,,dish,輪切りのれんこんに具材を挟んで揚げた一品。霞ヶ浦・北浦周辺のれんこん産地・行方市で、豊富に穫れるれんこんを日々の惣菜として食べ尽くす食べ方の一つとして紹介されている、土地の恵みを生かした一皿である。,"Round-cut lotus root sandwiched around a filling and fried. Introduced as a local way of eating lotus root in Namegata, a major growing region on the shores of Lake Kasumigaura and Lake Kitaura.",レンコン｜行方市公式ホームページ,https://www.city.namegata.ibaraki.jp/kankou/kankou-ajiwau/page001375.html,行方市,2026-09-07
hatoshi,ハトシ,Hatoshi,shrimp paste sandwich fritter,長崎県,長崎市,32.7503,129.8779,,dish,食パンでエビとイカのすり身を挟んで揚げた長崎の郷土料理。明治時代に中国から伝わったとされ、卓袱料理の一皿から市中で親しまれる郷土食に育っていったと伝わる、開港地らしい一品である。,"Shrimp and squid paste sandwiched in bread and deep-fried, a Nagasaki specialty said to have arrived from China in the Meiji era, growing from a shippoku banquet course into a food loved across the city.",ハトシ 長崎県｜うちの郷土料理：農林水産省,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/46_29_nagasaki.html,農林水産省,2026-09-07
shiso-maki,しそ巻き,Shiso-maki,miso-stuffed fried shiso leaf,宮城県,大崎市,38.7822,140.7264,,dish,味噌とくるみの餡を青しそで巻いて揚げた宮城の郷土料理。鳴子温泉の湯治客のために伊達政宗が作らせたという言い伝えがあり、砂糖を加えておやつとしても食べられるようになったとされる、味の濃い一品である。,"A paste of miso and walnut rolled in shiso leaf and fried, a Miyagi specialty. Said by legend to have been made for guests at Naruko hot spring under Date Masamune, later sweetened with sugar to become a snack as well.",しそ巻き 宮城県｜うちの郷土料理：農林水産省,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/shiso_maki_miyagi.html,農林水産省,2026-09-07
gansu,がんす,Gansu,breaded fried fish cake,広島県,呉市,34.2492,132.5656,,dish,魚のすり身をパン粉で揚げた広島・呉の練り物。昭和20年代、蒲鉾製造で出るすり身の余りを活用する方法として考案されたとされ、揚げかまぼこにフライ衣をまとう独特の組み合わせを持つ、地元で長く愛される味である。,"Fish paste coated in panko and fried, a Kure, Hiroshima specialty. Said to have been devised in the postwar 1940s as a way to use leftover fish paste from kamaboko production, an unusual pairing of fried fish cake and cutlet-style crumb.",みやけのうまいでがんす｜広島市公式ウェブサイト,https://www.city.hiroshima.lg.jp/hiroshima-brand/tokusan/1026502/1026504/1014766.html,広島市経済観光局産業振興部,2026-09-07
aji-fry,アジフライ,Aji Fry,breaded fried horse mackerel,,,,,,dish,三枚におろしたアジにパン粉をつけて揚げた洋食。千葉県は全国有数のアジの水揚げ量を誇り、脂の乗った「黄金アジ」など地域ブランドの魚を新鮮なまま手早く食べる方法として根づいたとみられる家庭の定番である。,"Filleted horse mackerel breaded in panko and fried. Chiba prefecture holds some of the richest mackerel fishing grounds in Japan, and frying is thought to have taken root as a quick way to eat regional brands like the oily 'golden aji' fresh.",アジフライ｜ちば観光ナビ,https://maruchiba.jp/gourmet/feature/detail_301.html,千葉県公式観光サイト,2026-09-07
kaki-fry,カキフライ,Kaki Fry,breaded fried oyster,,,,,,dish,むき身の牡蠣にパン粉をつけて揚げた洋食。牡蠣の一大産地・広島県では家庭で日常的に作られる料理とされ、県外ではとんかつ屋などで季節限定のごちそうとして扱われる違いがあるという、土地によって顔が変わる一皿。,"Shucked oysters breaded in panko and fried. In Hiroshima, one of Japan's leading oyster regions, it's said to be an everyday homestyle dish, while outside the prefecture it's treated as a seasonal treat at tonkatsu shops.",カキフライについて｜牡蠣食う研,https://kakikuken.com/research/archives/2,広島県商工労働局観光課,2026-09-07
nanban-zuke,南蛮漬け,Nanban-zuke,fried fish marinated in sweet vinegar,,,,,,dish,揚げた小魚を甘酢に漬け込んだ料理。冷蔵庫のない時代、揚げてから酢に漬けることで保存性を高める知恵として、漁業の盛んな土地ごとに根づき、各地の郷土料理として今も伝わっている、酸味の効いた一皿。,"Fried small fish steeped in a sweet vinegar marinade. Said to have taken root before refrigeration as a way to preserve freshly fried fish, and it survives today as a local specialty in fishing regions across the country.",アジの南蛮漬け｜杵築市公式ホームページ,https://www.city.kitsuki.lg.jp/soshiki/1/kenkou/kyoudoryouri/h29/1012.html,杵築市健康長寿あんしん課,2026-09-07
ika-menchi,いかメンチ,Ika Menchi,minced squid and vegetable patty,青森県,,,,,dish,いかのゲソを叩いて野菜と揚げた津軽地方の家庭料理。終戦直後の食糧難の時代、いかを無駄なく使い切る工夫として考案されたとされ、今では青森のソウルフードとして幅広い世代に親しまれている。,"Minced squid tentacles rolled with vegetables and fried, a Tsugaru-region home dish. Said to have been devised in the postwar years of scarcity as a way to use squid without waste, now loved as a soul food across Aomori.",イカメンチ 青森県｜うちの郷土料理：農林水産省,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/ika_menchi_aomori.html,農林水産省,2026-09-07
